11663	1769572	28	100
11663	1769572	11587	1
11663	1769660	10307	70
11664	1769572	28	100
11664	1769572	11588	1
11664	1769660	10307	70
11665	1769572	28	100
11665	1769572	11589	1
11665	1769660	10307	70
11666	1769592	28	100
11666	1769592	11590	1
11666	1769660	10307	70
11667	1769592	28	100
11667	1769592	11591	1
11667	1769660	10307	70
11668	1769572	28	100
11668	1769572	11592	1
11668	1769660	10307	70
11669	1769592	28	100
11669	1769592	11593	1
11669	1769660	10307	70
11670	1769573	28	100
11670	1769573	11594	1
11670	1769661	10307	70
11671	1769573	28	100
11671	1769573	11595	1
11671	1769661	10307	70
11672	1769573	28	100
11672	1769573	11596	1
11672	1769661	10307	70
11673	1769573	28	100
11673	1769573	11597	1
11673	1769661	10307	70
11674	1769573	28	100
11674	1769573	11598	1
11674	1769661	10307	70
11675	1769572	28	100
11675	1769572	11586	1
11675	1769572	11599	1
11675	1769660	10307	20
11676	1769572	28	100
11676	1769572	11600	1
11676	1769660	10307	35
11677	1769572	28	100
11677	1769572	11601	1
11677	1769660	10307	35
11678	1769572	28	100
11678	1769572	11602	1
11678	1769660	10307	35
11679	1769592	28	100
11679	1769592	11603	1
11679	1769660	10307	35
11680	1769592	28	100
11680	1769592	11604	1
11680	1769660	10307	35
11681	1769573	28	100
11681	1769573	11605	1
11681	1769661	10307	35
11682	1769573	28	100
11682	1769573	11606	1
11682	1769661	10307	35
11683	1769572	28	100
11683	1769572	11607	1
11683	1769660	10307	60
11684	1769572	28	100
11684	1769572	11608	1
11684	1769660	10307	60
11685	1769572	28	100
11685	1769572	11609	1
11685	1769660	10307	60
11686	1769592	28	100
11686	1769592	11610	1
11686	1769660	10307	60
11687	1769592	28	100
11687	1769592	11611	1
11687	1769660	10307	60
11688	1769573	28	100
11688	1769573	11612	1
11688	1769661	10307	60
11689	1769573	28	100
11689	1769573	11613	1
11689	1769661	10307	60
11690	1769572	28	100
11690	1769572	11614	1
11690	1769660	10307	35
11691	1769572	28	100
11691	1769572	11615	1
11691	1769660	10307	35
11692	1769572	28	100
11692	1769572	11616	1
11692	1769660	10307	35
11693	1769592	28	100
11693	1769592	11617	1
11693	1769660	10307	35
11694	1769592	28	100
11694	1769592	11618	1
11694	1769660	10307	35
11695	1769573	28	100
11695	1769573	11619	1
11695	1769661	10307	35
11696	1769573	28	100
11696	1769573	11620	1
11696	1769661	10307	35
11704	1769572	28	100
11704	1769572	11628	1
11704	1769660	10307	60
11705	1769572	28	100
11705	1769572	11629	1
11705	1769660	10307	60
11706	1769572	28	100
11706	1769572	11630	1
11706	1769660	10307	60
11707	1769592	28	100
11707	1769592	11631	1
11707	1769660	10307	60
11708	1769592	28	100
11708	1769592	11632	1
11708	1769660	10307	60
11709	1769573	28	100
11709	1769573	11633	1
11709	1769661	10307	60
11710	1769573	28	100
11710	1769573	11634	1
11710	1769661	10307	60
11711	1769572	28	100
11711	1769572	11635	1
11711	1769660	10307	35
11712	1769572	28	100
11712	1769572	11636	1
11712	1769660	10307	35
11713	1769572	28	100
11713	1769572	11637	1
11713	1769660	10307	35
11714	1769592	28	100
11714	1769592	11638	1
11714	1769660	10307	35
11715	1769592	28	100
11715	1769592	11639	1
11715	1769660	10307	35
11716	1769573	28	100
11716	1769573	11640	1
11716	1769661	10307	35
11717	1769573	28	100
11717	1769573	11641	1
11717	1769661	10307	35
11718	1769572	28	100
11718	1769572	11642	1
11718	1769660	10307	25
11719	1769572	28	100
11719	1769572	11643	1
11719	1769660	10307	25
11720	1769592	28	100
11720	1769592	11644	1
11720	1769660	10307	25
11721	1769573	28	100
11721	1769573	11645	1
11721	1769661	10307	25
11722	1769573	28	100
11722	1769573	11646	1
11722	1769661	10307	25
11723	1769572	28	100
11723	1769572	11647	1
11723	1769660	10307	25
11724	1769572	28	100
11724	1769572	11648	1
11724	1769660	10307	25
11725	1769592	28	100
11725	1769592	11649	1
11725	1769660	10307	25
11726	1769573	28	100
11726	1769573	11650	1
11726	1769661	10307	25
11727	1769573	28	100
11727	1769573	11651	1
11727	1769661	10307	25
11728	1769572	28	100
11728	1769572	11652	1
11728	1769660	10307	25
11729	1769572	28	100
11729	1769572	11653	1
11729	1769660	10307	25
11730	1769592	28	100
11730	1769592	11654	1
11730	1769660	10307	25
11731	1769573	28	100
11731	1769573	11655	1
11731	1769661	10307	25
11732	1769573	28	100
11732	1769573	11656	1
11732	1769661	10307	25
11733	1769572	28	100
11733	1769572	11657	1
11733	1769660	10307	25
11734	1769572	28	100
11734	1769572	11658	1
11734	1769660	10307	25
11735	1769592	28	100
11735	1769592	11659	1
11735	1769660	10307	25
11736	1769573	28	100
11736	1769573	11660	1
11736	1769661	10307	25
11737	1769573	28	100
11737	1769573	11661	1
11737	1769661	10307	25
11765	1769574	28	100
11765	1769574	10285	1
11765	1769574	10286	1
11765	1769715	10307	100
11766	1769575	28	100
11766	1769575	10287	1
11766	1769715	10307	140
11767	1769576	28	100
11767	1769576	10288	1
11767	1769715	10307	140
11768	1769593	28	100
11768	1769593	10289	1
11768	1769715	10307	140
11769	1769594	28	100
11769	1769594	10290	1
11769	1769716	10307	140
11770	1769595	28	100
11770	1769595	10291	1
11770	1769716	10307	140
11771	1769600	28	100
11771	1769600	8842	1
11771	1769715	10307	140
11772	1769601	28	100
11772	1769601	8573	1
11772	1769716	10307	140
11773	1769596	28	100
11773	1769596	10292	1
11773	1769717	10307	140
11774	1769597	28	100
11774	1769597	10293	1
11774	1769717	10307	140
11775	1769598	28	100
11775	1769598	10294	1
11775	1769717	10307	140
11776	1769599	28	100
11776	1769599	10295	1
11776	1769717	10307	140
11777	1769602	28	100
11777	1769602	8843	1
11777	1769717	10307	140
11778	1769574	28	100
11778	1769574	10285	1
11778	1769574	10286	1
11778	1769715	10307	40
11779	1769574	28	100
11779	1769574	10180	1
11779	1769715	10307	70
11780	1769574	28	100
11780	1769574	10181	1
11780	1769715	10307	120
11781	1769574	28	100
11781	1769574	10182	1
11781	1769715	10307	70
11782	1769574	28	100
11782	1769574	10183	1
11782	1769715	10307	120
11783	1769574	28	100
11783	1769574	10184	1
11783	1769715	10307	70
11784	1769575	28	100
11784	1769575	10185	1
11784	1769715	10307	70
11785	1769575	28	100
11785	1769575	10186	1
11785	1769715	10307	120
11786	1769575	28	100
11786	1769575	10187	1
11786	1769715	10307	70
11787	1769575	28	100
11787	1769575	10188	1
11787	1769715	10307	120
11788	1769575	28	100
11788	1769575	10189	1
11788	1769715	10307	70
11789	1769576	28	100
11789	1769576	10190	1
11789	1769715	10307	70
11790	1769576	28	100
11790	1769576	10191	1
11790	1769715	10307	120
11791	1769576	28	100
11791	1769576	10192	1
11791	1769715	10307	70
11792	1769576	28	100
11792	1769576	10193	1
11792	1769715	10307	120
11793	1769576	28	100
11793	1769576	10194	1
11793	1769715	10307	70
11794	1769593	28	100
11794	1769593	10195	1
11794	1769715	10307	70
11795	1769593	28	100
11795	1769593	10196	1
11795	1769715	10307	120
11796	1769593	28	100
11796	1769593	10197	1
11796	1769715	10307	70
11797	1769593	28	100
11797	1769593	10198	1
11797	1769715	10307	120
11798	1769593	28	100
11798	1769593	10199	1
11798	1769715	10307	70
11799	1769594	28	100
11799	1769594	10200	1
11799	1769716	10307	70
11800	1769594	28	100
11800	1769594	10201	1
11800	1769716	10307	120
11801	1769594	28	100
11801	1769594	10202	1
11801	1769716	10307	70
11802	1769594	28	100
11802	1769594	10203	1
11802	1769716	10307	120
11803	1769594	28	100
11803	1769594	10204	1
11803	1769716	10307	70
11804	1769595	28	100
11804	1769595	10225	1
11804	1769716	10307	70
11805	1769595	28	100
11805	1769595	10226	1
11805	1769716	10307	120
11806	1769595	28	100
11806	1769595	10227	1
11806	1769716	10307	70
11807	1769595	28	100
11807	1769595	10228	1
11807	1769716	10307	120
11808	1769595	28	100
11808	1769595	10229	1
11808	1769716	10307	70
11809	1769600	28	100
11809	1769600	9630	1
11809	1769715	10307	70
11810	1769600	28	100
11810	1769600	9631	1
11810	1769715	10307	120
11811	1769600	28	100
11811	1769600	9632	1
11811	1769715	10307	70
11812	1769600	28	100
11812	1769600	9633	1
11812	1769715	10307	120
11813	1769600	28	100
11813	1769600	9634	1
11813	1769715	10307	70
11814	1769601	28	100
11814	1769601	9635	1
11814	1769716	10307	70
11815	1769601	28	100
11815	1769601	9636	1
11815	1769716	10307	120
11816	1769601	28	100
11816	1769601	9637	1
11816	1769716	10307	70
11817	1769601	28	100
11817	1769601	9638	1
11817	1769716	10307	120
11818	1769601	28	100
11818	1769601	9639	1
11818	1769716	10307	70
11819	1769596	28	100
11819	1769596	10205	1
11819	1769717	10307	70
11820	1769596	28	100
11820	1769596	10206	1
11820	1769717	10307	120
11821	1769596	28	100
11821	1769596	10207	1
11821	1769717	10307	70
11822	1769596	28	100
11822	1769596	10208	1
11822	1769717	10307	120
11823	1769596	28	100
11823	1769596	10209	1
11823	1769717	10307	70
11824	1769597	28	100
11824	1769597	10210	1
11824	1769717	10307	70
11825	1769597	28	100
11825	1769597	10211	1
11825	1769717	10307	120
11826	1769597	28	100
11826	1769597	10212	1
11826	1769717	10307	70
11827	1769597	28	100
11827	1769597	10213	1
11827	1769717	10307	120
11828	1769597	28	100
11828	1769597	10214	1
11828	1769717	10307	70
11829	1769598	28	100
11829	1769598	10215	1
11829	1769717	10307	70
11830	1769598	28	100
11830	1769598	10216	1
11830	1769717	10307	120
11831	1769598	28	100
11831	1769598	10217	1
11831	1769717	10307	70
11832	1769598	28	100
11832	1769598	10218	1
11832	1769717	10307	120
11833	1769598	28	100
11833	1769598	10219	1
11833	1769717	10307	70
11834	1769599	28	100
11834	1769599	10220	1
11834	1769717	10307	70
11835	1769599	28	100
11835	1769599	10221	1
11835	1769717	10307	120
11836	1769599	28	100
11836	1769599	10222	1
11836	1769717	10307	70
11837	1769599	28	100
11837	1769599	10223	1
11837	1769717	10307	120
11838	1769599	28	100
11838	1769599	10224	1
11838	1769717	10307	70
11839	1769602	28	100
11839	1769602	9640	1
11839	1769717	10307	70
11840	1769602	28	100
11840	1769602	9641	1
11840	1769717	10307	120
11841	1769602	28	100
11841	1769602	9642	1
11841	1769717	10307	70
11842	1769602	28	100
11842	1769602	9643	1
11842	1769717	10307	120
11843	1769602	28	100
11843	1769602	9644	1
11843	1769717	10307	70
11851	1769574	28	100
11851	1769574	11745	1
11851	1769576	28	100
11851	1769576	11745	1
11851	1769600	28	100
11851	1769600	11745	1
11851	1769715	10307	55
11852	1769575	28	100
11852	1769575	11746	1
11852	1769593	28	100
11852	1769593	11746	1
11852	1769715	10307	55
11853	1769594	28	100
11853	1769594	11747	1
11853	1769595	28	100
11853	1769595	11747	1
11853	1769601	28	100
11853	1769601	11747	1
11853	1769716	10307	55
11854	1769596	28	100
11854	1769596	11748	1
11854	1769599	28	100
11854	1769599	11748	1
11854	1769602	28	100
11854	1769602	11748	1
11854	1769717	10307	55
11855	1769597	28	100
11855	1769597	11749	1
11855	1769598	28	100
11855	1769598	11749	1
11855	1769717	10307	55
11856	1769574	28	100
11856	1769574	11750	1
11856	1769576	28	100
11856	1769576	11750	1
11856	1769600	28	100
11856	1769600	11750	1
11856	1769715	10307	55
11857	1769575	28	100
11857	1769575	11751	1
11857	1769593	28	100
11857	1769593	11751	1
11857	1769715	10307	55
11858	1769594	28	100
11858	1769594	11752	1
11858	1769595	28	100
11858	1769595	11752	1
11858	1769601	28	100
11858	1769601	11752	1
11858	1769716	10307	55
11859	1769596	28	100
11859	1769596	11753	1
11859	1769599	28	100
11859	1769599	11753	1
11859	1769602	28	100
11859	1769602	11753	1
11859	1769717	10307	55
11860	1769597	28	100
11860	1769597	11754	1
11860	1769598	28	100
11860	1769598	11754	1
11860	1769717	10307	55
11861	1769574	28	100
11861	1769574	11755	1
11861	1769576	28	100
11861	1769576	11755	1
11861	1769600	28	100
11861	1769600	11755	1
11861	1769715	10307	55
11862	1769575	28	100
11862	1769575	11756	1
11862	1769593	28	100
11862	1769593	11756	1
11862	1769715	10307	55
11863	1769594	28	100
11863	1769594	11757	1
11863	1769595	28	100
11863	1769595	11757	1
11863	1769601	28	100
11863	1769601	11757	1
11863	1769716	10307	55
11864	1769596	28	100
11864	1769596	11758	1
11864	1769599	28	100
11864	1769599	11758	1
11864	1769602	28	100
11864	1769602	11758	1
11864	1769717	10307	55
11865	1769597	28	100
11865	1769597	11759	1
11865	1769598	28	100
11865	1769598	11759	1
11865	1769717	10307	55
11866	1769574	28	100
11866	1769574	11760	1
11866	1769576	28	100
11866	1769576	11760	1
11866	1769600	28	100
11866	1769600	11760	1
11866	1769715	10307	55
11867	1769575	28	100
11867	1769575	11761	1
11867	1769593	28	100
11867	1769593	11761	1
11867	1769715	10307	55
11868	1769594	28	100
11868	1769594	11762	1
11868	1769595	28	100
11868	1769595	11762	1
11868	1769601	28	100
11868	1769601	11762	1
11868	1769716	10307	55
11869	1769596	28	100
11869	1769596	11763	1
11869	1769599	28	100
11869	1769599	11763	1
11869	1769602	28	100
11869	1769602	11763	1
11869	1769717	10307	55
11870	1769597	28	100
11870	1769597	11764	1
11870	1769598	28	100
11870	1769598	11764	1
11870	1769717	10307	55
12280	1770556	25	1400
12281	1770556	25	2000
12282	1770556	25	2000
12283	1770556	25	2000
12284	1770556	25	2000
12285	1770556	25	2000
12286	1770556	25	2000
12287	1770556	25	2000
12288	1770564	25	2000
12289	1770564	25	2000
12290	1770564	25	2000
12291	1770564	25	2000
12292	1770564	25	2000
12293	1770556	25	600
12294	1770572	25	1000
12295	1770572	25	2000
12296	1770572	25	1000
12298	1770572	25	2000
12299	1770572	25	1000
12300	1770572	25	1000
12301	1770572	25	2000
12302	1770572	25	1000
12304	1770572	25	2000
12305	1770572	25	1000
12306	1770572	25	1000
12307	1770572	25	2000
12308	1770572	25	1000
12310	1770572	25	2000
12311	1770572	25	1000
12312	1770572	25	1000
12313	1770572	25	2000
12314	1770572	25	1000
12316	1770572	25	2000
12317	1770572	25	1000
12318	1770572	25	1000
12319	1770572	25	2000
12320	1770572	25	1000
12322	1770572	25	2000
12323	1770572	25	1000
12324	1770582	25	1000
12325	1770582	25	2000
12326	1770582	25	1000
12328	1770582	25	2000
12329	1770582	25	1000
12330	1770582	25	1000
12331	1770582	25	2000
12332	1770582	25	1000
12334	1770582	25	2000
12335	1770582	25	1000
12336	1770572	25	500
12337	1770572	25	500
12338	1770572	25	500
12339	1770572	25	500
12340	1770572	25	500
12341	1770572	25	500
12342	1770572	25	500
12343	1770572	25	500
12344	1770572	25	500
12345	1770572	25	500
12346	1770572	25	500
12347	1770572	25	500
12348	1770582	25	500
12349	1770582	25	500
12350	1770582	25	500
12351	1770582	25	500
12352	1770582	25	500
12353	1770582	25	500
12354	1770582	25	500
12355	1770582	25	500
13237	1769726	13627	7
13237	1770116	13627	10
13238	1769726	13627	10
13238	1770118	13627	10
13239	1769726	13627	10
13239	1770116	13627	10
13240	1769726	13627	10
13240	1770117	13627	10
13241	1769726	13627	10
13241	1770120	13627	10
13242	1769726	13627	10
13242	1770119	13627	10
13243	1769726	13627	10
13243	1770116	13627	10
13244	1769726	13627	10
13244	1770120	13627	10
13245	1769726	13627	10
13245	1770122	13627	10
13246	1769726	13627	10
13246	1770121	13627	10
13247	1769726	13627	10
13247	1770121	13627	10
13248	1769726	13627	10
13248	1770122	13627	10
13249	1769726	13627	10
13249	1770122	13627	10
13250	1769726	13627	3
13250	1770116	13627	10
14016	1769727	14300	7
14016	1770116	14300	10
14017	1769727	14300	10
14017	1770118	14300	10
14018	1769727	14300	10
14018	1770116	14300	10
14019	1769727	14300	10
14019	1770117	14300	10
14020	1769727	14300	10
14020	1770120	14300	10
14021	1769727	14300	10
14021	1770119	14300	10
14022	1769727	14300	10
14022	1770122	14300	10
14023	1769727	14300	10
14023	1770121	14300	10
14024	1769727	14300	10
14024	1770121	14300	10
14025	1769727	14300	10
14025	1770122	14300	10
14026	1769727	14300	10
14026	1770116	14300	10
14027	1769727	14300	10
14027	1770120	14300	10
14028	1769727	14300	10
14028	1770122	14300	10
14029	1769727	14300	3
14029	1770116	14300	10
14388	1769655	28	100
14388	1769655	14312	1
14388	1769655	14325	1
14388	1769729	28	430
14388	1770144	28	600
14389	1769655	28	100
14389	1769655	14313	1
14389	1769729	28	600
14389	1770146	28	600
14390	1769655	28	100
14390	1769655	14314	1
14390	1769729	28	600
14390	1770144	28	600
14391	1769655	28	100
14391	1769655	14315	1
14391	1769729	28	600
14391	1770145	28	600
14392	1769656	28	100
14392	1769656	14316	1
14392	1769729	28	600
14392	1770148	28	600
14393	1769656	28	100
14393	1769656	14317	1
14393	1769729	28	600
14393	1770147	28	600
14394	1769655	28	100
14394	1769655	14318	1
14394	1769729	28	600
14394	1770144	28	600
14395	1769656	28	100
14395	1769656	14319	1
14395	1769729	28	600
14395	1770148	28	600
14396	1769657	28	100
14396	1769657	14320	1
14396	1769729	28	600
14396	1770150	28	600
14397	1769657	28	100
14397	1769657	14321	1
14397	1769729	28	600
14397	1770149	28	600
14398	1769657	28	100
14398	1769657	14322	1
14398	1769729	28	600
14398	1770149	28	600
14399	1769657	28	100
14399	1769657	14323	1
14399	1769729	28	600
14399	1770150	28	600
14400	1769657	28	100
14400	1769657	14324	1
14400	1769729	28	600
14400	1770150	28	600
14401	1769655	28	100
14401	1769655	14312	1
14401	1769655	14325	1
14401	1769729	28	170
14401	1770144	28	600
14402	1769649	28	345
14402	1769655	28	100
14402	1769655	14326	1
14402	1770144	28	345
14403	1769649	28	345
14403	1769655	28	100
14403	1769655	14327	1
14403	1770145	28	345
14404	1769649	28	345
14404	1769655	28	100
14404	1769655	14328	1
14404	1770146	28	345
14405	1769649	28	345
14405	1769656	28	100
14405	1769656	14329	1
14405	1770148	28	345
14406	1769649	28	345
14406	1769656	28	100
14406	1769656	14330	1
14406	1770147	28	345
14407	1769651	28	345
14407	1769657	28	100
14407	1769657	14331	1
14407	1770150	28	345
14408	1769651	28	345
14408	1769657	28	100
14408	1769657	14332	1
14408	1770149	28	345
14409	1769649	28	510
14409	1769655	28	100
14409	1769655	14333	1
14409	1770144	28	510
14410	1769649	28	510
14410	1769655	28	100
14410	1769655	14334	1
14410	1770145	28	510
14411	1769649	28	510
14411	1769655	28	100
14411	1769655	14335	1
14411	1770146	28	510
14412	1769649	28	510
14412	1769656	28	100
14412	1769656	14336	1
14412	1770148	28	510
14413	1769649	28	510
14413	1769656	28	100
14413	1769656	14337	1
14413	1770147	28	510
14414	1769651	28	510
14414	1769657	28	100
14414	1769657	14338	1
14414	1770150	28	510
14415	1769651	28	510
14415	1769657	28	100
14415	1769657	14339	1
14415	1770149	28	510
14416	1769649	28	345
14416	1769655	28	100
14416	1769655	14340	1
14416	1770144	28	345
14417	1769649	28	345
14417	1769655	28	100
14417	1769655	14341	1
14417	1770145	28	345
14418	1769649	28	345
14418	1769655	28	100
14418	1769655	14342	1
14418	1770146	28	345
14419	1769649	28	345
14419	1769656	28	100
14419	1769656	14343	1
14419	1770148	28	345
14420	1769649	28	345
14420	1769656	28	100
14420	1769656	14344	1
14420	1770147	28	345
14421	1769651	28	345
14421	1769657	28	100
14421	1769657	14345	1
14421	1770150	28	345
14422	1769651	28	345
14422	1769657	28	100
14422	1769657	14346	1
14422	1770149	28	345
14430	1769649	28	510
14430	1769655	28	100
14430	1769655	14354	1
14430	1770144	28	510
14431	1769649	28	510
14431	1769655	28	100
14431	1769655	14355	1
14431	1770145	28	510
14432	1769649	28	510
14432	1769655	28	100
14432	1769655	14356	1
14432	1770146	28	510
14433	1769649	28	510
14433	1769656	28	100
14433	1769656	14357	1
14433	1770148	28	510
14434	1769649	28	510
14434	1769656	28	100
14434	1769656	14358	1
14434	1770147	28	510
14435	1769651	28	510
14435	1769657	28	100
14435	1769657	14359	1
14435	1770150	28	510
14436	1769651	28	510
14436	1769657	28	100
14436	1769657	14360	1
14436	1770149	28	510
14437	1769649	28	345
14437	1769655	28	100
14437	1769655	14361	1
14437	1770144	28	345
14438	1769649	28	345
14438	1769655	28	100
14438	1769655	14362	1
14438	1770145	28	345
14439	1769649	28	345
